t,x,y,yaw,dist
10.3611,3.08125,2.62444,-1.30991,8.54933
10.3819,3.08241,2.61911,-1.3067,8.55078
10.4008,3.08359,2.61379,-1.30349,8.55222
10.4206,3.08478,2.60847,-1.30027,8.55365
10.4404,3.08599,2.60315,-1.29706,8.55506
10.4611,3.08722,2.59784,-1.29384,8.55645
10.481,3.08846,2.59253,-1.29063,8.55784
10.5003,3.08973,2.58723,-1.28741,8.55921
10.5207,3.09101,2.58193,-1.2842,8.56057
10.5405,3.0923,2.57663,-1.28098,8.56191
10.561,3.09362,2.57134,-1.27777,8.56324
10.5811,3.09495,2.56606,-1.27456,8.56455
10.6007,3.09598,2.5622,-1.2733,8.56545
10.6206,3.09706,2.55849,-1.27255,8.56625
10.6408,3.09812,2.5549,-1.27176,8.56701
10.6602,3.09919,2.55122,-1.27096,8.56781
10.6816,3.10026,2.54753,-1.27016,8.56861
10.7002,3.10093,2.54527,-1.27009,8.5691
10.7214,3.10159,2.54312,-1.27009,8.56953
10.7403,3.10225,2.54107,-1.2701,8.56992
10.7612,3.10291,2.53893,-1.2701,8.57035
10.7805,3.10358,2.53678,-1.2701,8.57078
10.8007,3.10378,2.53605,-1.27013,8.57095
10.8205,3.10397,2.53543,-1.27013,8.57107
10.8412,3.10415,2.53491,-1.2701,8.57117
10.8612,3.10434,2.53429,-1.2701,8.57129
10.8826,3.10453,2.53367,-1.2701,8.57141
10.9011,3.105,2.53189,-1.26837,8.57184
10.9211,3.10545,2.52967,-1.26544,8.5725
10.9409,3.1059,2.52745,-1.26247,8.57316
